41.2	38.1	62.7	55.0	32.0	1.2	0.0
41.2	38.1	62.7	55.0	32.0	1.2	0.0
41.2	38.1	62.5	55.0	32.0	1.2	0.0
41.2	38.2	62.5	54.9	32.0	1.2	0.0
41.1	38.1	62.4	54.8	32.0	1.2	0.0
40.9	38.1	62.3	54.7	32.0	1.2	0.0
41.1	38.0	62.3	54.8	32.0	1.2	0.0
41.1	38.0	62.2	54.6	32.0	1.2	0.0
41.0	38.0	62.1	54.6	32.0	1.2	0.0
41.0	38.0	62.0	54.4	32.0	1.2	0.0
40.9	38.0	62.0	54.4	32.0	1.2	0.0
41.0	37.9	61.9	54.4	32.0	1.2	0.0
40.9	38.0	61.8	54.4	32.0	1.2	0.0
40.9	37.9	61.7	54.2	32.0	1.2	0.0
40.9	37.9	61.7	54.3	32.0	1.2	0.0
40.8	38.0	61.6	54.2	32.0	1.2	0.0
40.9	37.9	61.5	54.1	32.0	1.2	0.0
40.8	37.9	61.4	54.1	32.0	1.2	0.0
40.8	37.8	61.5	54.1	32.0	1.2	0.0
40.7	37.9	61.4	53.9	32.0	1.2	0.0
40.7	37.8	61.3	54.0	32.0	1.2	0.0
40.7	37.8	61.0	53.9	32.0	1.2	0.0
40.8	37.8	61.0	53.8	32.0	1.2	0.0
40.6	37.8	60.9	53.7	32.0	1.2	0.0
40.5	37.8	60.9	53.8	32.0	1.2	0.0
40.7	37.8	60.8	53.6	32.0	1.2	0.0
40.6	37.8	60.7	53.6	32.0	1.2	0.0
40.6	37.8	60.6	53.5	32.0	1.1	0.0
40.6	37.7	60.7	53.4	32.1	1.1	0.0
40.6	37.7	60.6	53.4	32.0	1.1	0.0
40.6	37.7	60.4	53.3	32.0	1.1	0.0
40.6	37.7	60.4	53.4	32.0	1.1	0.0
40.5	37.7	60.4	53.3	32.0	1.1	0.0
40.4	37.6	60.3	53.3	32.0	1.1	0.0
40.4	37.6	60.2	53.1	32.0	1.1	0.0
40.4	37.7	60.2	53.0	32.0	1.1	0.0
40.4	37.6	60.1	53.0	32.0	1.1	0.0
40.4	37.6	60.1	53.0	32.0	1.1	0.0
40.4	37.6	59.9	52.9	32.0	1.1	0.0
40.3	37.6	60.0	53.0	32.0	1.1	0.0
40.3	37.5	59.8	52.9	32.0	1.1	0.0
40.3	37.5	59.8	52.7	32.0	1.1	0.0
40.2	37.5	59.6	52.8	32.0	1.1	0.0
40.2	37.6	59.6	52.6	32.0	1.1	0.0
40.2	37.5	59.5	52.6	32.0	1.1	0.0
40.3	37.5	59.4	52.6	32.0	1.1	0.0
40.2	37.5	59.5	52.6	32.0	1.1	0.0
40.2	37.6	59.3	52.5	32.0	1.1	0.0
40.2	37.4	59.2	52.4	32.0	1.1	0.0
40.2	37.5	59.1	52.4	32.0	1.1	0.0
40.2	37.4	59.0	52.4	32.0	1.1	0.0
40.2	37.4	59.0	52.3	32.0	1.1	0.0
40.1	37.5	59.0	52.2	32.0	1.1	0.0
40.1	37.4	58.9	52.2	32.0	1.1	0.0
40.0	37.3	58.8	52.1	32.0	1.1	0.0
40.1	37.4	58.7	52.1	32.0	1.1	0.0
40.0	37.4	58.7	52.0	32.0	1.1	0.0
39.9	37.3	58.6	52.0	32.0	1.1	0.0
39.9	37.4	58.6	52.0	32.0	1.1	0.0
39.9	37.3	58.4	51.9	32.0	1.1	0.0
39.9	37.3	58.4	51.8	32.0	1.1	0.0
39.9	37.3	58.3	51.8	32.0	1.1	0.0
39.9	37.2	58.3	51.7	32.0	1.1	0.0
39.9	37.2	58.3	51.6	32.0	1.0	0.0
39.7	37.3	58.1	51.6	32.0	1.0	0.0
39.8	37.2	58.1	51.6	32.0	1.0	0.0
39.8	37.3	57.9	51.6	32.0	1.0	0.0
39.8	37.3	58.0	51.4	32.0	1.0	0.0
39.8	37.2	57.8	51.5	32.0	1.0	0.0
39.7	37.2	57.8	51.3	32.0	1.0	0.0
39.7	37.2	57.9	51.4	32.0	1.0	0.0
39.8	37.2	57.8	51.3	32.0	1.0	0.0
39.7	37.1	57.8	51.2	32.0	1.0	0.0
39.7	37.2	57.6	51.2	32.0	1.0	0.0
39.7	37.2	57.5	51.2	32.0	1.0	0.0
